conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,Keyword,ID
1.97E+18,10/9/2025 10:29,0,@prasetiandri @Singa_Nala Jokowi gak pernah datang ke rumah korban tewas akibat bentrokan dengan aparat sementara Presiden Prabowo tidak hanya melayat tapi memberikan kompensasi dan bantuan kepada keluarga korban. Di masa kepemimpinan Presiden Prabowo tidak ada seorangpun yang diproses hukum dengan,1.97E+18,https://pbs.twimg.com/amplify_video_thumb/1965724233138610176/img/dSoVG7j_7Sg-5LGK.jpg,,in,0,0,0,https://x.com/undefined/status/1965724332979843275,1.60E+18,Presiden,2674
1.97E+18,10/9/2025 10:29,0,@CakKhum Apakah Pemerintahan Presiden @prabowo harus menunggu hingga Kejadian Di Nepal Terjadi juga Di Indonesia?? Segera Ambil Langkah Konkret Pak Pecat Semua Menteri &amp; Pejabat Lain yg terafiliasi Genk Solo. Dorong DPR Untuk Makzulkan Gibran dan TANGKAP &amp; ADILI JOKOWI. SIFAT : SEGERA.,1.97E+18,,King_SpeakUp,in,0,1,0,https://x.com/undefined/status/1965724324725485903,1.40E+18,Presiden,2675
1.97E+18,10/9/2025 10:29,0,@GenZNusantara Pola hidup sehat makin gampang dijalani Aceh gara-gara inovasi Presiden Prabowo,1.97E+18,,prasetiandri,in,0,0,0,https://x.com/undefined/status/1965724270870601875,1.38E+18,Presiden,2676
1.97E+18,10/9/2025 10:28,179,@lululucuunyu @juneyjns @dhaintly Yasssh Terus muncul ilmu cocoklogi paling maless kalo udah dikaitkan sama pemilu presiden ya mungkin ada beberapa tapi kan gak semua,1.97E+18,,CakKhum,in,2,21,17,https://x.com/undefined/status/1965724109264011691,1.94E+18,Presiden,2677
1.97E+18,10/9/2025 10:28,0,Pemerintahan Presiden Prabowo perduli tenaga kesehatan. Setidaknya ada tiga izin utama yang kini terintegrasi yaitu Surat Tanda Registrasi (STR) Satuan Kredit Profesi (SKP) dan Surat Izin Praktik (SIP). Perubahan signifikan dilakukan pada STR yang kini berlaku seumur hidup ,1.97E+18,,GenZNusantara,in,0,0,0,https://x.com/undefined/status/1965724084085674301,1.70E+18,Presiden,2678
1.97E+18,10/9/2025 10:28,0,Penunjukan Menpora baru akan menguji komitmen Presiden atas kemajuan olahraga. Apakah semata politis atau benar-benar perhatikan rekam jejak dan kompetensinya. #Olahraga #AdadiKompas https://t.co/57NhqgMW7b,1.97E+18,,lululucuunyu,in,0,1,0,https://x.com/undefined/status/1965724011939463612,1.91E+18,Presiden,2679
1.97E+18,10/9/2025 10:28,12,Gue kira awal awal dulu gerakan revolusi mental yg di maksud ex presiden Jokowi adalah perbaikan edukasi kualitas SDM etc. Ternyata yang dimaksud adalah Revolusi Kena Mental satu negara ,1.97E+18,,,in,0,0,4,https://x.com/undefined/status/1965723966238244929,1.43E+18,Presiden,2680
1.97E+18,10/9/2025 10:27,0,Presiden Prabowo beri arahan kepada Kawendra. Rabu https://t.co/sDG6PMx5A7,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965723827897336034,155456716,Presiden,2681
1.97E+18,10/9/2025 10:26,0,Semangkin berat beban tugas para-para termul. Selain harus serang presiden yang mulai singkirkan anasir junjungannya kewajibannya serang Anis juga serang PDIP pun lanjut fitnahnya ke HRS. Disementara waktu pedaringannya semakin mengering. Derita Lu ,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965723672381133052,379053619,Presiden,2682
1.97E+18,10/9/2025 10:26,0,Presidium KAMI Gatot Nurmantyo menuding Jokowi Presiden Ke-7 sebagai biang kerusakan bangsa #BerangusGengSolo #BerangusGengSolo https://t.co/2Smw8E7UnN,1.97E+18,https://pbs.twimg.com/media/G0enKrKbwAEnUjz.jpg,,in,0,0,0,https://x.com/undefined/status/1965723576428118217,2501227944,Presiden,2683
1.97E+18,10/9/2025 10:26,1,@prabowo Bp Presiden yang terhormat mohon untuk segera mengganti Menteri Keuangan yang baru bp lantik karena baru 1 hari saja sudah meremehkan aspirasi rakyat dan 1 lagi pk Menteri Kehutanan mohon segera diganti juga karena sudah mencoreng pemerintahan dengan main domino.,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965723574850970058,1.76E+18,Presiden,2684
1.97E+18,10/9/2025 10:26,1,@BosPurwa Semua menteri dan staff bawahan presiden adalah pembantu presiden yg notabene adalah kepala negara sekaligus kepala pemerintahan dan panglima tertinggi angkatan perang .tdk etis penyebutan presiden tanpa gelar BAPAK meski LBP lebih senior,1.97E+18,https://pbs.twimg.com/media/G0enIKjaUAAhziM.jpg,,in,0,0,0,https://x.com/undefined/status/1965723533138649330,1.60E+18,Presiden,2685
1.97E+18,10/9/2025 10:26,0,Presiden Prabowo harus hati-hati dengan pejabat pemerintah yang ABS nanti lengah bisa bahaya karena laporannya yang masuk baik-baik semua https://t.co/1x4S1nZ4Fe,1.97E+18,,prabowo,in,0,0,0,https://x.com/undefined/status/1965723524561248662,1.75E+18,Presiden,2686
1.97E+18,10/9/2025 10:26,0,@txtdrimedia pemicu demo gen z di Indonesia: hidup mewah anak pejabat dan ex presiden hingga sulitnya pekerjaan,1.97E+18,,BosPurwa,in,0,0,0,https://x.com/undefined/status/1965723521751126329,1.28E+18,Presiden,2687
1.97E+18,10/9/2025 10:26,417,Ada yang marah nihh dgn presiden Prabowo karena berani pecat Om Budi https://t.co/rEo9wUcl8H,1.97E+18,https://pbs.twimg.com/ext_tw_video_thumb/1965723473743167488/pu/img/NKjPzvoe7K0g1ZSl.jpg,,in,24,85,158,https://x.com/undefined/status/1965723519121244443,1.11E+18,Presiden,2688
1.97E+18,10/9/2025 10:26,0,@fiaifit @txtdrimedia @grok Bedakan jabatan publik Presiden dengan Perdana Menteri yg mundur itu Perdana Menteri diterima lngsg sm presiden terus dia nunjuk Perdana Menteri baru,1.97E+18,,txtdrimedia,in,0,0,0,https://x.com/undefined/status/1965723513777766741,1.39E+18,Presiden,2689
1.97E+18,10/9/2025 10:26,9,Langkah mengejutkan itu diambil hanya beberapa jam setelah Perdana Menteri K.P. Sharma Oli juga menyatakan mundur dari jabatannya. https://t.co/elaLGw8Ekm,1.97E+18,https://pbs.twimg.com/ext_tw_video_thumb/1965723438905257984/pu/img/4qbSrmGtnsPznCfJ.jpg,,in,0,5,4,https://x.com/undefined/status/1965723509541540289,1.42E+18,Presiden,2690
1.97E+18,10/9/2025 10:26,0,Nepal menghadapi kekosongan kepemimpinan setelah Presiden Ram Chandra Poudel resmi mengundurkan diri pada Senin (8/9/2025). #suaramerdeka #suaramerdekacom #suaramerdekanetwork #presidenpoudel #nepal #kpsharmaoli #kathmandu #politik https://t.co/BFQYddIw1L,1.97E+18,,fiaifit,in,0,1,0,https://x.com/undefined/status/1965723476117065976,8.74E+17,Presiden,2691
1.97E+18,10/9/2025 10:26,0,Serikat Ojol Minta Perlindungan dari Presiden Prabowo. Rabu https://t.co/J7c4fIa8YW,1.97E+18,,suaramerdeka,in,0,0,0,https://x.com/undefined/status/1965723466264613159,219527452,Presiden,2692
1.97E+18,10/9/2025 10:26,0,Lah presiden lu old money tetep aja ngeluh bisnisnya mandek karena gak di pemerintahan. Pemimpin mah yang penting bermoral sama punya integritas coy.,1.97E+18,https://pbs.twimg.com/media/G0emlfJagAAm6Gt.jpg,,in,0,1,0,https://x.com/undefined/status/1965723462875705692,219527452,Presiden,2693
1.97E+18,10/9/2025 10:25,0,@ObiWan_Catnobi @Dahnilanzar presiden lu budeg ya?,1.97E+18,https://pbs.twimg.com/media/G0em7j0b0AAzXN9.jpg,,in,0,0,0,https://x.com/undefined/status/1965723319346602286,2501227944,Presiden,2694
1.97E+18,10/9/2025 10:24,2,@Marchfoward Dia ini bukan bukannya Perdana Menteri ataupun Presiden mana-mana negara. Hari tu dah kena halau keluar oleh Trump ,1.97E+18,,,in,0,0,1,https://x.com/undefined/status/1965723126316306718,187002926,Presiden,2695
1.97E+18,10/9/2025 10:24,0,@y_yumnan @Yusrilihza_Mhd Nanti intervensi pengadilan dong presiden. Lu pada salahin lg deh @prabowo Susah ngomong ama lu pada ,1.97E+18,,ObiWan_Catnobi,in,0,0,0,https://x.com/undefined/status/1965723070817350072,470425790,Presiden,2696
1.97E+18,10/9/2025 10:24,7,@etjon5 @devprinceps @tanyarlfes Tidak istri Presiden Nepal Ram Chandra Paudel (Savita Paudel) tidak meninggal. Tidak ada laporan insiden yang melibatkannya pada September 2025. Video tersebut kemungkinan menggambarkan serangan terhadap rumah mantan PM Jhalanath Khanal di mana istrinya Rajyalaxmi Chitrakar ,1.97E+18,,Marchfoward,in,0,0,1,https://x.com/undefined/status/1965722942270292247,1.68E+18,Presiden,2697
1.96E+18,10/9/2025 10:24,0,@VDSyst3msX Kalo kades dihapuskan artinya presiden sudah memutuskan jaringan suara Mulyono untuk mendulang suara fufufafa.Dan mungkin termul akan bersuara keras menentang.,1.97E+18,,y_yumnan,in,0,0,0,https://x.com/undefined/status/1965722925576921230,2281694042,Presiden,2698
1.97E+18,10/9/2025 10:23,1,Bapak lu cuman presiden mbah bukan nabi,1.97E+18,,etjon5,in,0,0,1,https://x.com/undefined/status/1965722778423927119,1.72E+18,Presiden,2699
1.97E+18,10/9/2025 10:23,0,@Eko_S10J @RamsDews @BigAlphaID Dari awal gw ga bilang masalah pajak gw setuju. Gw cm coba mengerti kenapa naikin pajak jadi opsinya. Gw cm kesel aja kenapa dititik beratkan ke menkeu tenaga para pendemo sedangkan sumber masalahnya korupsi program ga strategis presiden dan anggaran menkeu yang ga digunakan,1.97E+18,,VDSyst3msX,in,0,0,0,https://x.com/undefined/status/1965722669921538336,1.70E+18,Presiden,2700
1.97E+18,10/9/2025 10:22,0,muakk anjir liat statement gilanya stop defending si gendut ARGHHHHHH masih ae kasian sama presiden heran,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965722657745498604,1.23E+18,Presiden,2701
1.97E+18,10/9/2025 10:22,0,@GenZNusantara Optimisme buat Indonesia makin tinggi setelah SPPI dikasih kepercayaan Presiden Prabowo,1.97E+18,,Andihar01629747,in,0,1,0,https://x.com/undefined/status/1965722570243871022,1.28E+18,Presiden,2702
1.97E+18,10/9/2025 10:22,0,Karena dari awal lawan dan targetnya gak benar2 jelas. DPR/DPRD? Presiden dan Pemimpin Partai juga gak?? Berhasil dalam hal apa? Turunkan tunjangan? Minta ganti atau bubarkan DPR? RUU perampasan aset? Ada yg minta turunkan Presiden juga? UKURAN BERHASILNYA APA??,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965722562509557979,1.08E+18,Presiden,2703
1.97E+18,10/9/2025 10:22,0,@rottoens 2029 semoga udah pada pinter semua dalam memilih calon pejabat dan calon presiden.,1.97E+18,,GenZNusantara,in,0,0,0,https://x.com/undefined/status/1965722546399248668,1.70E+18,Presiden,2704
1.97E+18,10/9/2025 10:22,1,@G336387 Seandainya para pejabatnya tdk berubah reshufle hanya sebatas kemaren tetqp tdk berubah msh byk yg perlu dirubah harusnya presiden punya tim sendiri yg lsg ke presiden menilqi kerja semua pejqbat agar tdk ABS,1.97E+18,,,in,0,1,0,https://x.com/undefined/status/1965722461359747431,206156216,Presiden,2705
1.97E+18,10/9/2025 10:22,0,@devprinceps @tanyarlfes @grok apakah istri presiden nepal ini sudah RIP akibat peristiwa ini?,1.97E+18,,rottoens,in,0,0,0,https://x.com/undefined/status/1965722455743594924,175561216,Presiden,2706
1.97E+18,10/9/2025 10:22,1,@txtdrimedia disono militer ga berpihak ama presiden,1.97E+18,,G336387,in,0,0,2,https://x.com/undefined/status/1965722449229885791,1.05E+18,Presiden,2707
1.97E+18,10/9/2025 10:21,1,Pak presiden ganti orang ini secepatnya Agar bapak tidur dan bekerja damai,1.97E+18,,devprinceps,in,0,1,0,https://x.com/undefined/status/1965722327917932574,153293682,Presiden,2708
1.97E+18,10/9/2025 10:21,0,Revitalisasi sekolah dilakukan sesuai dengan Instruksi Presiden No. 7/2025 dan merupakan program prioritas pendidikan Presiden Subianto yang juga sejalan dengan Asta Cita ke-4. Apa saja prioritas revitalisasi dan siapa saja sasarannya? Yuk simak selengkapnya dalam infografis di https://t.co/LkhFctF0u8,1.97E+18,,txtdrimedia,in,0,0,0,https://x.com/undefined/status/1965722276030300374,1.29E+18,Presiden,2709
1.97E+18,10/9/2025 10:20,1,@BANGSAygSUJUD @prabowo @99propaganda @are_inismyname @arum_melasari @bang_aim600 @gustavssondhela @florieliciouss @FDonghun @Dyananjani89 @Ndons_Back Jadi presiden baru setahun dah bisa membuat petani NYEKOLAHIN anak SAMPAI kuliah Buzer tolol itu wajib,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965722127153397833,1.59E+18,Presiden,2710
1.97E+18,10/9/2025 10:20,2,@txtdaritadee makanya kaga heran kan kenape modelan prabowo bisa menang dan jadi presiden hadeh,1.97E+18,https://pbs.twimg.com/media/G0el0TdbkAAhIYS.jpg,Kemdikdasmen,in,0,2,2,https://x.com/undefined/status/1965722084174373064,631701837,Presiden,2711
1.97E+18,10/9/2025 10:20,2,@prasetiandri @Singa_Nala Dimaafkan... Otoriter kan era Jokowi masa pemerintahan Presiden Prabowo lebih soft dan sesuai dengan amanat cita-cita reformasi. Mimin gak ikutan di kabinet dan bukan bagian dari komplotan reformis yang sangat korup ini. ,1.97E+18,,BANGSAygSUJUD,in,0,1,0,https://x.com/undefined/status/1965722080680567238,61728941,Presiden,2712
1.97E+18,10/9/2025 10:20,0,@ARSIPAJA kalau sakit tuh berobat bulan jadi presiden,1.97E+18,,txtdaritadee,in,0,1,0,https://x.com/undefined/status/1965722055325942083,1.52E+18,Presiden,2713
1.97E+18,10/9/2025 10:20,0,jadi inget mantu mantan presiden cc mba @Wahyu139,1.97E+18,,prasetiandri,in,0,1,0,https://x.com/undefined/status/1965721959532212424,1.38E+18,Presiden,2714
1.97E+18,10/9/2025 10:19,7,@BarisanOpOsisi Kyk presiden konoha dong muji sendiri ,1.97E+18,,ARSIPAJA,in,0,0,0,https://x.com/undefined/status/1965721813289492869,1.30E+18,Presiden,2715
1.97E+18,10/9/2025 10:19,0,@GenZNusantara Presiden Prabowo jago banget ngebuka jalan buat SPPI bantu masyarakat,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965721785804218817,62247428,Presiden,2716
1.97E+18,10/9/2025 10:19,1,Penunjukan Menpora baru akan menguji komitmen Presiden atas kemajuan olahraga. Apakah semata politis atau benar-benar perhatikan rekam jejak dan kompetensinya. #Olahraga #AdadiKompas https://t.co/gnfge16T7d,1.97E+18,,BarisanOpOsisi,in,0,1,0,https://x.com/undefined/status/1965721751264051350,1.84E+18,Presiden,2717
1.97E+18,10/9/2025 10:19,0,@Eko_S10J @RamsDews @BigAlphaID Naikin pajak juga menurutku bukan solusi yang tepat tapi melihat kelakuan presiden kelakuan koruptor anggota DPR petinggi partai yang ga peduli negara cuma peduli kantong pribadi sebagai menkeu siapapun juga pusing,1.97E+18,,GenZNusantara,in,0,0,0,https://x.com/undefined/status/1965721715654463851,1.51E+18,Presiden,2718
1.97E+18,10/9/2025 10:19,0,Kalo kata temanku karena fokusnya gak disatu hal... Fokusnya kemana2.. dulu 1998 berhasil karena tujuannya satu untuk memberhentikan pak Suharto jadi presiden.,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965721699829035146,255866913,Presiden,2719
1.97E+18,10/9/2025 10:18,0,@ch_chotimah2 Tapi tetep saja presiden dan wapresnya bukan dari banteng dan gubernur di pulau Jawa juga bukan dari banteng di jateng katanya kandang banteng juga sdh di buat nyungsep setidaknya org solo jadi presiden karena di pilih rakyat bukan yang dapat lungsuran..,1.97E+18,,Andihar01629747,in,0,1,0,https://x.com/undefined/status/1965721581671600525,1.28E+18,Presiden,2720
1.97E+18,10/9/2025 10:18,0,Surabaya Membara: Demo Solidaritas Affan Kurniawan Ricuh Ratusan massa demo di depan Gedung Negara Grahadi lempari petasan dan batu ke polisi sempat membakar barrier dan motor suasana penuh ketegangan. https://t.co/D3esNafjkD #Surabaya #SolidaritasOjol #Brimob #Detikxom,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965721568304357781,1.02E+18,Presiden,2721
1.97E+18,10/9/2025 10:18,0,Aksi spontan ini dilakukan di Pos Bundaran A. Yani Raya Darmo dan Wonokromo pada Sabtu (30/8/2025). Mereka menyapu mengepel hingga mengecat ulang secara swadaya sebagai wujud kepedulian dan upaya memulihkan kota. #im_nusantara #solidaritasojol #driverojol #newsupdate #terkini https://t.co/JRqT9nPn8H,1.97E+18,,ch_chotimah2,in,0,0,0,https://x.com/undefined/status/1965721472418353429,1.72E+18,Presiden,2722
1.96E+18,1/9/2025 2:15,0,Semoga teman2 pejuang demokrasi &amp; revolusi diberi kesehatan &amp; keselamatan. #solidaritasojol #solidaritastimmedis #demokrasi #revolusi #indonesiagelap #dpr #mpr https://t.co/Y1EtUkJ4Dj,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1962338408283754827,1.61E+18,SolidaritasOjol,2723
1.96E+18,31/08/2025 07:59,0,Doa tahlil &amp; shalat ghaib bergema untuk Affan. Empati harus jadi tindakan: tolak kekerasan bela hak hidup wujudkan demokrasi sejati. #SolidaritasOjol #DoaUntukAffan,1.96E+18,https://pbs.twimg.com/media/Gzqlfy5aIAApfk9.jpg,,in,0,0,0,https://x.com/undefined/status/1962062560330731807,1.87E+18,SolidaritasOjol,2724
1.96E+18,30/08/2025 16:40,1,Unjuk rasa adalah hak demokratis tapi mari kita jaga agar tidak berujung pada disrupsi. Aparat mengedepankan pendekatan persuasif untuk pulihkan ketertiban tanpa kekerasan. Demokrasi tetap hidup #UnjukRasaDamai #LawanAnarkis #SolidaritasOjol#JagaKeamanan #IndonesiaDamai https://t.co/zJnQWp9MH2,1.96E+18,https://pbs.twimg.com/ext_tw_video_thumb/1961831332612603904/pu/img/CJW7b4CIvZgHOB-x.jpg,,in,0,0,0,https://x.com/undefined/status/1961831370692710732,9.37E+17,SolidaritasOjol,2725
1.96E+18,30/08/2025 10:14,0,Unjuk rasa adalah hak demokratis tapi mari kita jaga agar tidak berujung pada disrupsi. Aparat mengedepankan pendekatan persuasif untuk pulihkan ketertiban tanpa kekerasan. Demokrasi tetap hidup #UnjukRasaDamai #LawanAnarkis #SolidaritasOjol#JagaKeamanan #IndonesiaDamai https://t.co/3YplrZ8qCz,1.96E+18,,BryanBernadine,in,0,1,0,https://x.com/undefined/status/1961734138274501117,3996696132,SolidaritasOjol,2726
1.96E+18,30/08/2025 07:58,3,Unjuk rasa adalah hak demokratis tapi mari kita jaga agar tidak berujung pada disrupsi. Aparat mengedepankan pendekatan persuasif untuk pulihkan ketertiban tanpa kekerasan. Demokrasi tetap hidup #UnjukRasaDamai #LawanAnarkis #SolidaritasOjol#JagaKeamanan #IndonesiaDamai https://t.co/ZUXm7HfiKE,1.96E+18,https://pbs.twimg.com/ext_tw_video_thumb/1961699995473842176/pu/img/28mefEUaAHNGIrQj.jpg,,in,0,12,3,https://x.com/undefined/status/1961700107247915147,542291956,SolidaritasOjol,2727
1.96E+18,30/08/2025 07:55,3,Di balik helm dan jaket mereka bukan hanya pengemudi. Mereka adalah saudara seperjuangan di jalanan. #SolidaritasOjol #AffanKurniawan #LekasBaikNegriku https://t.co/mbAzjnGf6M,1.96E+18,https://pbs.twimg.com/media/GzlbMKIaoAAmgUU.jpg,,in,0,12,3,https://x.com/undefined/status/1961699381381664869,542291956,SolidaritasOjol,2728
1.96E+18,30/08/2025 07:55,3,Lautan jaket hijau ikut mengantar Affan ke peristirahatan terakhir Hari ini ribuan rekan ojol menyalakan solidaritas mengiringi Affan dengan doa dan air mata. Selamat jalan kawan. Persaudaraan ini abadi. #SolidaritasOjol #AffanKurniawan #LekasBaikNegriku https://t.co/7QQx7OkZzh,1.96E+18,https://pbs.twimg.com/media/GzlbHGxbkAAdUtF.jpg,,in,0,12,3,https://x.com/undefined/status/1961699294643429718,542291956,SolidaritasOjol,2729
1.96E+18,29/08/2025 12:06,0,Ribuan ojol antarkan Affan tulang punggung keluarga dalam perjalanan terakhirnya. Solidaritas dan harapan untuk perlindungan pengemudi ojol makin menguat! #SolidaritasOjol #KeadilanUntukAffan https://t.co/oDP1wX5oip,1.96E+18,https://pbs.twimg.com/media/GzhK76vacAAiw_o.jpg,,in,0,0,0,https://x.com/undefined/status/1961400041723367767,1.94E+18,SolidaritasOjol,2730
1.96E+18,29/08/2025 12:05,0,Sambutan Anies Baswedan di Acara Pemakaman Affan Kurniawan Ojol yang terlindas Rantis Brimob di Karet Bivak Jakpus. (Video: INDOPOSCO / DILIANTO) #AniesBaswedan #PemakamanAffan #SolidaritasOjol #KaretBivak #JakartaPusat #TragediSenayan #Indoposco https://t.co/sc0qfK0RG8,1.96E+18,https://pbs.twimg.com/media/GzhK1SIawAAtxPW.jpg,,in,0,0,0,https://x.com/undefined/status/1961399927416000909,1.94E+18,SolidaritasOjol,2731
1.96E+18,29/08/2025 09:02,0,ojol jadi korban. Ingat provokasi hanya menguntungkan segelintir orang. Yang rugi? Rakyat biasa. Saatnya bersatu. 🇮🇩 #SolidaritasOjol #HatiHatiProvokasi https://t.co/EPZIvtfK4N,1.96E+18,https://pbs.twimg.com/media/GzggvCyagAADV0i.jpg,,in,0,0,0,https://x.com/undefined/status/1961353663726981280,1.37E+18,SolidaritasOjol,2732
1.96E+18,29/08/2025 07:03,2,Ribuan ojol tumpah ruah mengiringi jenazah Affan Kurniawan menuju TPU Karet Bivak. Jalanan dipenuhi warna hijau sebagai bentuk solidaritas terakhir untuk sahabat mereka yang tewas dilindas rantis Brimob saat demo. #AffanKurniawan #SolidaritasOjol #KeadilanUntukAffan #DemoJakarta https://t.co/uxxnA2wcHn,1.96E+18,https://pbs.twimg.com/amplify_video_thumb/1961321121934184448/img/wAPELiC2NyRAA7me.jpg,,in,0,0,1,https://x.com/undefined/status/1961323908419760363,1.35E+18,SolidaritasOjol,2733
1.96E+18,29/08/2025 06:23,0,Kami menuntut keadilan kami menuntut evaluasi. Karena keselamatan rakyat jauh lebih penting daripada citra institusi. #VoxPopuliVoxDei #ReformasiPolisi #SolidaritasOjol,1.96E+18,https://pbs.twimg.com/ext_tw_video_thumb/1961313682841112577/pu/img/Yc-go_jbhjQAo66v.jpg,,in,0,0,0,https://x.com/undefined/status/1961313788935950382,1.94E+18,SolidaritasOjol,2734
